88,"[{'x': 20, 'y': 97, 'size': 2}, {'x': 33, 'y': 98, 'size': 2}, {'x': 8, 'y': 101, 'size': 2}, {'x': 5, 'y': 115, 'size': 2}, {'x': 25, 'y': 178, 'size': 2}, {'x': 26, 'y': 190, 'size': 2}, {'x': 4, 'y': 219, 'size': 2}, {'x': 37, 'y': 290, 'size': 2}, {'x': 16, 'y': 357, 'size': 2}, {'x': 9, 'y': 367, 'size': 2}, {'x': 23, 'y': 382, 'size': 2}, {'x': 17, 'y': 409, 'size': 2}, {'x': 10, 'y': 414, 'size': 2}, {'x': 2, 'y': 416, 'size': 2}]"
89,"[{'x': 20, 'y': 105, 'size': 2}, {'x': 9, 'y': 110, 'size': 2}, {'x': 34, 'y': 148, 'size': 2}, {'x': 14, 'y': 155, 'size': 2}, {'x': 22, 'y': 156, 'size': 2}, {'x': 32, 'y': 173, 'size': 2}, {'x': 16, 'y': 217, 'size': 2}, {'x': 13, 'y': 293, 'size': 2}, {'x': 7, 'y': 318, 'size': 2}, {'x': 39, 'y': 338, 'size': 2}, {'x': 3, 'y': 357, 'size': 2}, {'x': 16, 'y': 435, 'size': 2}, {'x': 35, 'y': 452, 'size': 2}, {'x': 24, 'y': 460, 'size': 2}]"
90,"[{'x': 23, 'y': 123, 'size': 2}, {'x': 26, 'y': 152, 'size': 2}, {'x': 27, 'y': 165, 'size': 2}, {'x': 21, 'y': 180, 'size': 2}, {'x': 39, 'y': 195, 'size': 2}, {'x': 32, 'y': 205, 'size': 2}, {'x': 31, 'y': 235, 'size': 2}, {'x': 21, 'y': 325, 'size': 2}, {'x': 38, 'y': 364, 'size': 2}, {'x': 37, 'y': 388, 'size': 2}, {'x': 13, 'y': 404, 'size': 2}, {'x': 23, 'y': 421, 'size': 2}, {'x': 21, 'y': 433, 'size': 2}, {'x': 20, 'y': 467, 'size': 2}]"
91,"[{'x': 21, 'y': 71, 'size': 2}, {'x': 10, 'y': 121, 'size': 2}, {'x': 38, 'y': 143, 'size': 2}, {'x': 2, 'y': 157, 'size': 2}, {'x': 28, 'y': 204, 'size': 2}, {'x': 9, 'y': 231, 'size': 2}, {'x': 3, 'y': 246, 'size': 2}, {'x': 32, 'y': 307, 'size': 2}, {'x': 3, 'y': 349, 'size': 2}, {'x': 15, 'y': 388, 'size': 2}, {'x': 9, 'y': 404, 'size': 2}, {'x': 15, 'y': 421, 'size': 2}, {'x': 15, 'y': 427, 'size': 2}, {'x': 21, 'y': 436, 'size': 2}]"
92,"[{'x': 17, 'y': 111, 'size': 2}, {'x': 39, 'y': 115, 'size': 2}, {'x': 36, 'y': 167, 'size': 2}, {'x': 30, 'y': 223, 'size': 2}, {'x': 34, 'y': 223, 'size': 2}, {'x': 10, 'y': 232, 'size': 2}, {'x': 31, 'y': 235, 'size': 2}, {'x': 22, 'y': 330, 'size': 2}, {'x': 2, 'y': 350, 'size': 2}, {'x': 7, 'y': 389, 'size': 2}, {'x': 13, 'y': 413, 'size': 2}, {'x': 12, 'y': 434, 'size': 2}, {'x': 8, 'y': 437, 'size': 2}, {'x': 27, 'y': 460, 'size': 2}]"
93,"[{'x': 12, 'y': 99, 'size': 2}, {'x': 31, 'y': 122, 'size': 2}, {'x': 38, 'y': 141, 'size': 2}, {'x': 17, 'y': 145, 'size': 2}, {'x': 33, 'y': 176, 'size': 2}, {'x': 12, 'y': 179, 'size': 2}, {'x': 33, 'y': 212, 'size': 2}, {'x': 15, 'y': 311, 'size': 2}, {'x': 37, 'y': 320, 'size': 2}, {'x': 12, 'y': 326, 'size': 2}, {'x': 38, 'y': 368, 'size': 2}, {'x': 26, 'y': 371, 'size': 2}, {'x': 6, 'y': 455, 'size': 2}, {'x': 32, 'y': 466, 'size': 2}]"
94,"[{'x': 12, 'y': 101, 'size': 2}, {'x': 11, 'y': 128, 'size': 2}, {'x': 20, 'y': 135, 'size': 2}, {'x': 35, 'y': 194, 'size': 2}, {'x': 29, 'y': 213, 'size': 2}, {'x': 38, 'y': 219, 'size': 2}, {'x': 11, 'y': 236, 'size': 2}, {'x': 26, 'y': 293, 'size': 2}, {'x': 16, 'y': 320, 'size': 2}, {'x': 4, 'y': 325, 'size': 2}, {'x': 2, 'y': 384, 'size': 2}, {'x': 5, 'y': 402, 'size': 2}, {'x': 21, 'y': 405, 'size': 2}, {'x': 6, 'y': 455, 'size': 2}]"
95,"[{'x': 31, 'y': 122, 'size': 2}, {'x': 2, 'y': 123, 'size': 2}, {'x': 29, 'y': 137, 'size': 2}, {'x': 32, 'y': 169, 'size': 2}, {'x': 17, 'y': 183, 'size': 2}, {'x': 10, 'y': 197, 'size': 2}, {'x': 11, 'y': 201, 'size': 2}, {'x': 18, 'y': 377, 'size': 2}, {'x': 32, 'y': 384, 'size': 2}, {'x': 19, 'y': 384, 'size': 2}, {'x': 28, 'y': 386, 'size': 2}, {'x': 11, 'y': 391, 'size': 2}, {'x': 5, 'y': 446, 'size': 2}, {'x': 19, 'y': 465, 'size': 2}]"
96,"[{'x': 20, 'y': 97, 'size': 2}, {'x': 28, 'y': 133, 'size': 2}, {'x': 39, 'y': 196, 'size': 2}, {'x': 2, 'y': 201, 'size': 2}, {'x': 6, 'y': 203, 'size': 2}, {'x': 30, 'y': 226, 'size': 2}, {'x': 26, 'y': 233, 'size': 2}, {'x': 3, 'y': 315, 'size': 2}, {'x': 7, 'y': 315, 'size': 2}, {'x': 31, 'y': 335, 'size': 2}, {'x': 3, 'y': 350, 'size': 2}, {'x': 22, 'y': 372, 'size': 2}, {'x': 34, 'y': 406, 'size': 2}, {'x': 33, 'y': 437, 'size': 2}]"
97,"[{'x': 22, 'y': 77, 'size': 2}, {'x': 28, 'y': 98, 'size': 2}, {'x': 16, 'y': 103, 'size': 2}, {'x': 28, 'y': 130, 'size': 2}, {'x': 13, 'y': 184, 'size': 2}, {'x': 9, 'y': 186, 'size': 2}, {'x': 39, 'y': 196, 'size': 2}, {'x': 23, 'y': 306, 'size': 2}, {'x': 20, 'y': 320, 'size': 2}, {'x': 4, 'y': 358, 'size': 2}, {'x': 26, 'y': 373, 'size': 2}, {'x': 34, 'y': 402, 'size': 2}, {'x': 4, 'y': 440, 'size': 2}, {'x': 9, 'y': 443, 'size': 2}]"
98,"[{'x': 16, 'y': 103, 'size': 2}, {'x': 11, 'y': 135, 'size': 2}, {'x': 9, 'y': 144, 'size': 2}, {'x': 28, 'y': 205, 'size': 2}, {'x': 20, 'y': 217, 'size': 2}, {'x': 34, 'y': 219, 'size': 2}, {'x': 28, 'y': 246, 'size': 2}, {'x': 18, 'y': 299, 'size': 2}, {'x': 10, 'y': 338, 'size': 2}, {'x': 14, 'y': 380, 'size': 2}, {'x': 37, 'y': 393, 'size': 2}, {'x': 32, 'y': 424, 'size': 2}, {'x': 18, 'y': 451, 'size': 2}, {'x': 31, 'y': 461, 'size': 2}]"
99,"[{'x': 30, 'y': 70, 'size': 2}, {'x': 16, 'y': 97, 'size': 2}, {'x': 9, 'y': 112, 'size': 2}, {'x': 32, 'y': 129, 'size': 2}, {'x': 15, 'y': 166, 'size': 2}, {'x': 25, 'y': 181, 'size': 2}, {'x': 32, 'y': 246, 'size': 2}, {'x': 15, 'y': 308, 'size': 2}, {'x': 27, 'y': 340, 'size': 2}, {'x': 7, 'y': 355, 'size': 2}, {'x': 26, 'y': 374, 'size': 2}, {'x': 3, 'y': 433, 'size': 2}, {'x': 38, 'y': 441, 'size': 2}, {'x': 32, 'y': 462, 'size': 2}]"
100,"[{'x': 2, 'y': 88, 'size': 2}, {'x': 4, 'y': 103, 'size': 2}, {'x': 30, 'y': 108, 'size': 2}, {'x': 27, 'y': 121, 'size': 2}, {'x': 14, 'y': 155, 'size': 2}, {'x': 28, 'y': 205, 'size': 2}, {'x': 28, 'y': 245, 'size': 2}, {'x': 25, 'y': 322, 'size': 2}, {'x': 38, 'y': 326, 'size': 2}, {'x': 26, 'y': 334, 'size': 2}, {'x': 8, 'y': 353, 'size': 2}, {'x': 26, 'y': 367, 'size': 2}, {'x': 7, 'y': 435, 'size': 2}, {'x': 36, 'y': 458, 'size': 2}]"
101,"[{'x': 12, 'y': 98, 'size': 2}, {'x': 38, 'y': 108, 'size': 2}, {'x': 31, 'y': 125, 'size': 2}, {'x': 22, 'y': 152, 'size': 2}, {'x': 10, 'y': 153, 'size': 2}, {'x': 22, 'y': 157, 'size': 2}, {'x': 16, 'y': 209, 'size': 2}, {'x': 5, 'y': 289, 'size': 2}, {'x': 31, 'y': 305, 'size': 2}, {'x': 27, 'y': 342, 'size': 2}, {'x': 18, 'y': 412, 'size': 2}, {'x': 16, 'y': 433, 'size': 2}, {'x': 8, 'y': 440, 'size': 2}, {'x': 22, 'y': 445, 'size': 2}]"
102,"[{'x': 35, 'y': 83, 'size': 2}, {'x': 27, 'y': 89, 'size': 2}, {'x': 18, 'y': 122, 'size': 2}, {'x': 13, 'y': 147, 'size': 2}, {'x': 20, 'y': 171, 'size': 2}, {'x': 22, 'y': 226, 'size': 2}, {'x': 14, 'y': 238, 'size': 2}, {'x': 12, 'y': 290, 'size': 2}, {'x': 30, 'y': 293, 'size': 2}, {'x': 20, 'y': 318, 'size': 2}, {'x': 23, 'y': 345, 'size': 2}, {'x': 2, 'y': 382, 'size': 2}, {'x': 23, 'y': 420, 'size': 2}, {'x': 33, 'y': 435, 'size': 2}]"
