42,"[{'x': 2, 'y': 84, 'size': 2}, {'x': 33, 'y': 103, 'size': 2}, {'x': 21, 'y': 108, 'size': 2}, {'x': 30, 'y': 115, 'size': 2}, {'x': 16, 'y': 140, 'size': 2}, {'x': 36, 'y': 167, 'size': 2}, {'x': 20, 'y': 168, 'size': 2}, {'x': 30, 'y': 192, 'size': 2}, {'x': 36, 'y': 206, 'size': 2}, {'x': 20, 'y': 208, 'size': 2}, {'x': 28, 'y': 210, 'size': 2}, {'x': 30, 'y': 220, 'size': 2}, {'x': 34, 'y': 223, 'size': 2}, {'x': 26, 'y': 227, 'size': 2}, {'x': 10, 'y': 237, 'size': 2}, {'x': 9, 'y': 294, 'size': 2}, {'x': 6, 'y': 302, 'size': 2}, {'x': 19, 'y': 305, 'size': 2}, {'x': 24, 'y': 310, 'size': 2}, {'x': 13, 'y': 332, 'size': 2}, {'x': 39, 'y': 336, 'size': 2}, {'x': 17, 'y': 365, 'size': 2}, {'x': 26, 'y': 367, 'size': 2}, {'x': 3, 'y': 396, 'size': 2}, {'x': 17, 'y': 402, 'size': 2}, {'x': 27, 'y': 412, 'size': 2}, {'x': 4, 'y': 435, 'size': 2}, {'x': 39, 'y': 448, 'size': 2}, {'x': 18, 'y': 450, 'size': 2}, {'x': 2, 'y': 467, 'size': 2}]"
43,"[{'x': 25, 'y': 69, 'size': 2}, {'x': 29, 'y': 103, 'size': 2}, {'x': 38, 'y': 110, 'size': 2}, {'x': 39, 'y': 112, 'size': 2}, {'x': 4, 'y': 143, 'size': 2}, {'x': 34, 'y': 147, 'size': 2}, {'x': 30, 'y': 152, 'size': 2}, {'x': 2, 'y': 163, 'size': 2}, {'x': 7, 'y': 169, 'size': 2}, {'x': 17, 'y': 179, 'size': 2}, {'x': 35, 'y': 192, 'size': 2}, {'x': 32, 'y': 202, 'size': 2}, {'x': 26, 'y': 225, 'size': 2}, {'x': 13, 'y': 227, 'size': 2}, {'x': 28, 'y': 244, 'size': 2}, {'x': 2, 'y': 304, 'size': 2}, {'x': 6, 'y': 309, 'size': 2}, {'x': 36, 'y': 312, 'size': 2}, {'x': 23, 'y': 312, 'size': 2}, {'x': 27, 'y': 341, 'size': 2}, {'x': 12, 'y': 356, 'size': 2}, {'x': 25, 'y': 360, 'size': 2}, {'x': 22, 'y': 371, 'size': 2}, {'x': 29, 'y': 398, 'size': 2}, {'x': 4, 'y': 398, 'size': 2}, {'x': 34, 'y': 402, 'size': 2}, {'x': 22, 'y': 407, 'size': 2}, {'x': 23, 'y': 421, 'size': 2}, {'x': 9, 'y': 447, 'size': 2}, {'x': 31, 'y': 456, 'size': 2}]"
44,"[{'x': 25, 'y': 102, 'size': 2}, {'x': 33, 'y': 105, 'size': 2}, {'x': 10, 'y': 121, 'size': 2}, {'x': 35, 'y': 123, 'size': 2}, {'x': 2, 'y': 125, 'size': 2}, {'x': 4, 'y': 140, 'size': 2}, {'x': 20, 'y': 174, 'size': 2}, {'x': 27, 'y': 198, 'size': 2}, {'x': 15, 'y': 200, 'size': 2}, {'x': 11, 'y': 204, 'size': 2}, {'x': 24, 'y': 210, 'size': 2}, {'x': 33, 'y': 211, 'size': 2}, {'x': 16, 'y': 216, 'size': 2}, {'x': 14, 'y': 225, 'size': 2}, {'x': 30, 'y': 229, 'size': 2}, {'x': 14, 'y': 298, 'size': 2}, {'x': 28, 'y': 313, 'size': 2}, {'x': 12, 'y': 319, 'size': 2}, {'x': 34, 'y': 330, 'size': 2}, {'x': 10, 'y': 339, 'size': 2}, {'x': 11, 'y': 352, 'size': 2}, {'x': 7, 'y': 354, 'size': 2}, {'x': 2, 'y': 376, 'size': 2}, {'x': 10, 'y': 413, 'size': 2}, {'x': 6, 'y': 422, 'size': 2}, {'x': 24, 'y': 425, 'size': 2}, {'x': 22, 'y': 448, 'size': 2}, {'x': 18, 'y': 451, 'size': 2}, {'x': 18, 'y': 454, 'size': 2}, {'x': 39, 'y': 454, 'size': 2}]"
45,"[{'x': 38, 'y': 71, 'size': 2}, {'x': 9, 'y': 73, 'size': 2}, {'x': 13, 'y': 74, 'size': 2}, {'x': 31, 'y': 79, 'size': 2}, {'x': 18, 'y': 86, 'size': 2}, {'x': 11, 'y': 92, 'size': 2}, {'x': 27, 'y': 118, 'size': 2}, {'x': 29, 'y': 139, 'size': 2}, {'x': 9, 'y': 151, 'size': 2}, {'x': 18, 'y': 152, 'size': 2}, {'x': 39, 'y': 191, 'size': 2}, {'x': 15, 'y': 199, 'size': 2}, {'x': 9, 'y': 225, 'size': 2}, {'x': 18, 'y': 231, 'size': 2}, {'x': 14, 'y': 233, 'size': 2}, {'x': 28, 'y': 311, 'size': 2}, {'x': 11, 'y': 312, 'size': 2}, {'x': 29, 'y': 316, 'size': 2}, {'x': 8, 'y': 320, 'size': 2}, {'x': 38, 'y': 327, 'size': 2}, {'x': 32, 'y': 350, 'size': 2}, {'x': 24, 'y': 354, 'size': 2}, {'x': 9, 'y': 364, 'size': 2}, {'x': 25, 'y': 396, 'size': 2}, {'x': 25, 'y': 404, 'size': 2}, {'x': 10, 'y': 417, 'size': 2}, {'x': 31, 'y': 419, 'size': 2}, {'x': 10, 'y': 423, 'size': 2}, {'x': 15, 'y': 429, 'size': 2}, {'x': 15, 'y': 459, 'size': 2}]"
46,"[{'x': 10, 'y': 84, 'size': 2}, {'x': 35, 'y': 84, 'size': 2}, {'x': 32, 'y': 95, 'size': 2}, {'x': 8, 'y': 112, 'size': 2}, {'x': 25, 'y': 140, 'size': 2}, {'x': 30, 'y': 148, 'size': 2}, {'x': 9, 'y': 151, 'size': 2}, {'x': 2, 'y': 162, 'size': 2}, {'x': 32, 'y': 172, 'size': 2}, {'x': 33, 'y': 183, 'size': 2}, {'x': 35, 'y': 192, 'size': 2}, {'x': 11, 'y': 210, 'size': 2}, {'x': 39, 'y': 226, 'size': 2}, {'x': 10, 'y': 231, 'size': 2}, {'x': 7, 'y': 246, 'size': 2}, {'x': 29, 'y': 320, 'size': 2}, {'x': 12, 'y': 321, 'size': 2}, {'x': 21, 'y': 364, 'size': 2}, {'x': 39, 'y': 375, 'size': 2}, {'x': 14, 'y': 376, 'size': 2}, {'x': 20, 'y': 389, 'size': 2}, {'x': 4, 'y': 400, 'size': 2}, {'x': 8, 'y': 404, 'size': 2}, {'x': 22, 'y': 409, 'size': 2}, {'x': 5, 'y': 410, 'size': 2}, {'x': 32, 'y': 422, 'size': 2}, {'x': 28, 'y': 427, 'size': 2}, {'x': 39, 'y': 451, 'size': 2}, {'x': 23, 'y': 456, 'size': 2}, {'x': 11, 'y': 465, 'size': 2}]"
47,"[{'x': 13, 'y': 68, 'size': 2}, {'x': 30, 'y': 71, 'size': 2}, {'x': 34, 'y': 72, 'size': 2}, {'x': 37, 'y': 99, 'size': 2}, {'x': 4, 'y': 106, 'size': 2}, {'x': 11, 'y': 124, 'size': 2}, {'x': 7, 'y': 132, 'size': 2}, {'x': 2, 'y': 164, 'size': 2}, {'x': 22, 'y': 190, 'size': 2}, {'x': 24, 'y': 205, 'size': 2}, {'x': 16, 'y': 214, 'size': 2}, {'x': 38, 'y': 223, 'size': 2}, {'x': 5, 'y': 225, 'size': 2}, {'x': 35, 'y': 232, 'size': 2}, {'x': 14, 'y': 236, 'size': 2}, {'x': 22, 'y': 295, 'size': 2}, {'x': 28, 'y': 316, 'size': 2}, {'x': 33, 'y': 320, 'size': 2}, {'x': 22, 'y': 333, 'size': 2}, {'x': 7, 'y': 351, 'size': 2}, {'x': 39, 'y': 377, 'size': 2}, {'x': 28, 'y': 385, 'size': 2}, {'x': 24, 'y': 386, 'size': 2}, {'x': 30, 'y': 409, 'size': 2}, {'x': 22, 'y': 410, 'size': 2}, {'x': 26, 'y': 411, 'size': 2}, {'x': 2, 'y': 421, 'size': 2}, {'x': 15, 'y': 424, 'size': 2}, {'x': 32, 'y': 466, 'size': 2}, {'x': 20, 'y': 468, 'size': 2}]"
48,"[{'x': 2, 'y': 88, 'size': 2}, {'x': 15, 'y': 91, 'size': 2}, {'x': 7, 'y': 96, 'size': 2}, {'x': 21, 'y': 109, 'size': 2}, {'x': 9, 'y': 148, 'size': 2}, {'x': 25, 'y': 179, 'size': 2}, {'x': 35, 'y': 198, 'size': 2}, {'x': 6, 'y': 199, 'size': 2}, {'x': 33, 'y': 212, 'size': 2}, {'x': 3, 'y': 213, 'size': 2}, {'x': 33, 'y': 214, 'size': 2}, {'x': 13, 'y': 227, 'size': 2}, {'x': 23, 'y': 236, 'size': 2}, {'x': 14, 'y': 238, 'size': 2}, {'x': 36, 'y': 242, 'size': 2}, {'x': 17, 'y': 291, 'size': 2}, {'x': 36, 'y': 308, 'size': 2}, {'x': 37, 'y': 317, 'size': 2}, {'x': 12, 'y': 320, 'size': 2}, {'x': 14, 'y': 338, 'size': 2}, {'x': 10, 'y': 342, 'size': 2}, {'x': 16, 'y': 353, 'size': 2}, {'x': 16, 'y': 358, 'size': 2}, {'x': 25, 'y': 363, 'size': 2}, {'x': 4, 'y': 366, 'size': 2}, {'x': 15, 'y': 386, 'size': 2}, {'x': 4, 'y': 402, 'size': 2}, {'x': 38, 'y': 404, 'size': 2}, {'x': 32, 'y': 423, 'size': 2}, {'x': 27, 'y': 451, 'size': 2}]"
49,"[{'x': 23, 'y': 82, 'size': 2}, {'x': 4, 'y': 106, 'size': 2}, {'x': 15, 'y': 131, 'size': 2}, {'x': 34, 'y': 148, 'size': 2}, {'x': 5, 'y': 155, 'size': 2}, {'x': 33, 'y': 178, 'size': 2}, {'x': 9, 'y': 189, 'size': 2}, {'x': 31, 'y': 192, 'size': 2}, {'x': 9, 'y': 194, 'size': 2}, {'x': 37, 'y': 203, 'size': 2}, {'x': 20, 'y': 211, 'size': 2}, {'x': 5, 'y': 229, 'size': 2}, {'x': 14, 'y': 232, 'size': 2}, {'x': 32, 'y': 247, 'size': 2}, {'x': 37, 'y': 248, 'size': 2}, {'x': 26, 'y': 299, 'size': 2}, {'x': 15, 'y': 312, 'size': 2}, {'x': 20, 'y': 315, 'size': 2}, {'x': 25, 'y': 327, 'size': 2}, {'x': 6, 'y': 377, 'size': 2}, {'x': 2, 'y': 381, 'size': 2}, {'x': 32, 'y': 387, 'size': 2}, {'x': 8, 'y': 401, 'size': 2}, {'x': 18, 'y': 416, 'size': 2}, {'x': 20, 'y': 427, 'size': 2}, {'x': 3, 'y': 434, 'size': 2}, {'x': 4, 'y': 437, 'size': 2}, {'x': 21, 'y': 441, 'size': 2}, {'x': 30, 'y': 443, 'size': 2}, {'x': 36, 'y': 465, 'size': 2}]"
50,"[{'x': 27, 'y': 83, 'size': 2}, {'x': 6, 'y': 85, 'size': 2}, {'x': 7, 'y': 98, 'size': 2}, {'x': 8, 'y': 104, 'size': 2}, {'x': 38, 'y': 106, 'size': 2}, {'x': 25, 'y': 109, 'size': 2}, {'x': 6, 'y': 123, 'size': 2}, {'x': 23, 'y': 126, 'size': 2}, {'x': 24, 'y': 128, 'size': 2}, {'x': 21, 'y': 145, 'size': 2}, {'x': 31, 'y': 156, 'size': 2}, {'x': 20, 'y': 171, 'size': 2}, {'x': 28, 'y': 173, 'size': 2}, {'x': 5, 'y': 190, 'size': 2}, {'x': 4, 'y': 220, 'size': 2}, {'x': 18, 'y': 294, 'size': 2}, {'x': 10, 'y': 305, 'size': 2}, {'x': 32, 'y': 312, 'size': 2}, {'x': 12, 'y': 322, 'size': 2}, {'x': 12, 'y': 326, 'size': 2}, {'x': 30, 'y': 330, 'size': 2}, {'x': 28, 'y': 353, 'size': 2}, {'x': 25, 'y': 362, 'size': 2}, {'x': 9, 'y': 369, 'size': 2}, {'x': 20, 'y': 389, 'size': 2}, {'x': 2, 'y': 424, 'size': 2}, {'x': 7, 'y': 427, 'size': 2}, {'x': 30, 'y': 441, 'size': 2}, {'x': 5, 'y': 450, 'size': 2}, {'x': 31, 'y': 458, 'size': 2}]"
51,"[{'x': 32, 'y': 87, 'size': 2}, {'x': 15, 'y': 98, 'size': 2}, {'x': 22, 'y': 114, 'size': 2}, {'x': 31, 'y': 117, 'size': 2}, {'x': 10, 'y': 123, 'size': 2}, {'x': 11, 'y': 130, 'size': 2}, {'x': 7, 'y': 137, 'size': 2}, {'x': 10, 'y': 159, 'size': 2}, {'x': 27, 'y': 161, 'size': 2}, {'x': 36, 'y': 167, 'size': 2}, {'x': 7, 'y': 168, 'size': 2}, {'x': 19, 'y': 201, 'size': 2}, {'x': 19, 'y': 238, 'size': 2}, {'x': 20, 'y': 245, 'size': 2}, {'x': 7, 'y': 248, 'size': 2}, {'x': 17, 'y': 289, 'size': 2}, {'x': 4, 'y': 292, 'size': 2}, {'x': 5, 'y': 296, 'size': 2}, {'x': 6, 'y': 308, 'size': 2}, {'x': 21, 'y': 321, 'size': 2}, {'x': 31, 'y': 340, 'size': 2}, {'x': 23, 'y': 347, 'size': 2}, {'x': 17, 'y': 366, 'size': 2}, {'x': 22, 'y': 413, 'size': 2}, {'x': 14, 'y': 415, 'size': 2}, {'x': 10, 'y': 420, 'size': 2}, {'x': 24, 'y': 428, 'size': 2}, {'x': 33, 'y': 438, 'size': 2}, {'x': 21, 'y': 444, 'size': 2}, {'x': 26, 'y': 445, 'size': 2}]"
52,"[{'x': 36, 'y': 85, 'size': 2}, {'x': 21, 'y': 107, 'size': 2}, {'x': 35, 'y': 118, 'size': 2}, {'x': 2, 'y': 128, 'size': 2}, {'x': 8, 'y': 141, 'size': 2}, {'x': 31, 'y': 158, 'size': 2}, {'x': 32, 'y': 170, 'size': 2}, {'x': 37, 'y': 176, 'size': 2}, {'x': 30, 'y': 186, 'size': 2}, {'x': 5, 'y': 189, 'size': 2}, {'x': 18, 'y': 194, 'size': 2}, {'x': 6, 'y': 197, 'size': 2}, {'x': 12, 'y': 217, 'size': 2}, {'x': 38, 'y': 218, 'size': 2}, {'x': 9, 'y': 219, 'size': 2}, {'x': 22, 'y': 291, 'size': 2}, {'x': 30, 'y': 294, 'size': 2}, {'x': 2, 'y': 307, 'size': 2}, {'x': 35, 'y': 307, 'size': 2}, {'x': 33, 'y': 320, 'size': 2}, {'x': 29, 'y': 322, 'size': 2}, {'x': 17, 'y': 330, 'size': 2}, {'x': 23, 'y': 345, 'size': 2}, {'x': 24, 'y': 356, 'size': 2}, {'x': 33, 'y': 361, 'size': 2}, {'x': 6, 'y': 380, 'size': 2}, {'x': 20, 'y': 395, 'size': 2}, {'x': 13, 'y': 403, 'size': 2}, {'x': 36, 'y': 457, 'size': 2}, {'x': 28, 'y': 458, 'size': 2}]"
53,"[{'x': 30, 'y': 73, 'size': 2}, {'x': 14, 'y': 82, 'size': 2}, {'x': 37, 'y': 96, 'size': 2}, {'x': 22, 'y': 119, 'size': 2}, {'x': 24, 'y': 137, 'size': 2}, {'x': 2, 'y': 163, 'size': 2}, {'x': 23, 'y': 196, 'size': 2}, {'x': 10, 'y': 204, 'size': 2}, {'x': 2, 'y': 206, 'size': 2}, {'x': 24, 'y': 207, 'size': 2}, {'x': 12, 'y': 215, 'size': 2}, {'x': 29, 'y': 217, 'size': 2}, {'x': 21, 'y': 219, 'size': 2}, {'x': 14, 'y': 239, 'size': 2}, {'x': 32, 'y': 244, 'size': 2}, {'x': 34, 'y': 289, 'size': 2}, {'x': 28, 'y': 351, 'size': 2}, {'x': 38, 'y': 365, 'size': 2}, {'x': 31, 'y': 385, 'size': 2}, {'x': 14, 'y': 385, 'size': 2}, {'x': 3, 'y': 390, 'size': 2}, {'x': 37, 'y': 394, 'size': 2}, {'x': 4, 'y': 396, 'size': 2}, {'x': 25, 'y': 396, 'size': 2}, {'x': 33, 'y': 397, 'size': 2}, {'x': 19, 'y': 418, 'size': 2}, {'x': 24, 'y': 431, 'size': 2}, {'x': 8, 'y': 438, 'size': 2}, {'x': 31, 'y': 452, 'size': 2}, {'x': 31, 'y': 457, 'size': 2}]"
54,"[{'x': 9, 'y': 78, 'size': 2}, {'x': 6, 'y': 84, 'size': 2}, {'x': 23, 'y': 85, 'size': 2}, {'x': 24, 'y': 89, 'size': 2}, {'x': 12, 'y': 98, 'size': 2}, {'x': 14, 'y': 121, 'size': 2}, {'x': 31, 'y': 125, 'size': 2}, {'x': 23, 'y': 128, 'size': 2}, {'x': 28, 'y': 134, 'size': 2}, {'x': 20, 'y': 135, 'size': 2}, {'x': 12, 'y': 137, 'size': 2}, {'x': 26, 'y': 149, 'size': 2}, {'x': 18, 'y': 186, 'size': 2}, {'x': 7, 'y': 209, 'size': 2}, {'x': 13, 'y': 221, 'size': 2}, {'x': 30, 'y': 289, 'size': 2}, {'x': 17, 'y': 289, 'size': 2}, {'x': 13, 'y': 291, 'size': 2}, {'x': 36, 'y': 307, 'size': 2}, {'x': 32, 'y': 310, 'size': 2}, {'x': 15, 'y': 346, 'size': 2}, {'x': 12, 'y': 353, 'size': 2}, {'x': 32, 'y': 382, 'size': 2}, {'x': 20, 'y': 395, 'size': 2}, {'x': 29, 'y': 395, 'size': 2}, {'x': 5, 'y': 411, 'size': 2}, {'x': 10, 'y': 417, 'size': 2}, {'x': 37, 'y': 431, 'size': 2}, {'x': 34, 'y': 449, 'size': 2}, {'x': 3, 'y': 465, 'size': 2}]"
55,"[{'x': 18, 'y': 73, 'size': 2}, {'x': 39, 'y': 77, 'size': 2}, {'x': 14, 'y': 79, 'size': 2}, {'x': 7, 'y': 96, 'size': 2}, {'x': 30, 'y': 108, 'size': 2}, {'x': 35, 'y': 119, 'size': 2}, {'x': 16, 'y': 137, 'size': 2}, {'x': 18, 'y': 155, 'size': 2}, {'x': 15, 'y': 167, 'size': 2}, {'x': 19, 'y': 202, 'size': 2}, {'x': 13, 'y': 224, 'size': 2}, {'x': 13, 'y': 225, 'size': 2}, {'x': 39, 'y': 232, 'size': 2}, {'x': 27, 'y': 238, 'size': 2}, {'x': 32, 'y': 244, 'size': 2}, {'x': 7, 'y': 315, 'size': 2}, {'x': 3, 'y': 317, 'size': 2}, {'x': 13, 'y': 336, 'size': 2}, {'x': 22, 'y': 339, 'size': 2}, {'x': 18, 'y': 375, 'size': 2}, {'x': 10, 'y': 381, 'size': 2}, {'x': 7, 'y': 388, 'size': 2}, {'x': 20, 'y': 394, 'size': 2}, {'x': 9, 'y': 406, 'size': 2}, {'x': 22, 'y': 410, 'size': 2}, {'x': 10, 'y': 420, 'size': 2}, {'x': 23, 'y': 421, 'size': 2}, {'x': 33, 'y': 436, 'size': 2}, {'x': 18, 'y': 449, 'size': 2}, {'x': 6, 'y': 456, 'size': 2}]"
56,"[{'x': 9, 'y': 75, 'size': 2}, {'x': 5, 'y': 115, 'size': 2}, {'x': 27, 'y': 127, 'size': 2}, {'x': 16, 'y': 133, 'size': 2}, {'x': 26, 'y': 148, 'size': 2}, {'x': 15, 'y': 161, 'size': 2}, {'x': 33, 'y': 179, 'size': 2}, {'x': 30, 'y': 190, 'size': 2}, {'x': 18, 'y': 196, 'size': 2}, {'x': 7, 'y': 202, 'size': 2}, {'x': 24, 'y': 210, 'size': 2}, {'x': 22, 'y': 230, 'size': 2}, {'x': 10, 'y': 239, 'size': 2}, {'x': 15, 'y': 243, 'size': 2}, {'x': 37, 'y': 248, 'size': 2}, {'x': 31, 'y': 301, 'size': 2}, {'x': 23, 'y': 304, 'size': 2}, {'x': 2, 'y': 308, 'size': 2}, {'x': 12, 'y': 358, 'size': 2}, {'x': 33, 'y': 360, 'size': 2}, {'x': 38, 'y': 370, 'size': 2}, {'x': 39, 'y': 375, 'size': 2}, {'x': 19, 'y': 383, 'size': 2}, {'x': 17, 'y': 402, 'size': 2}, {'x': 10, 'y': 413, 'size': 2}, {'x': 32, 'y': 430, 'size': 2}, {'x': 16, 'y': 432, 'size': 2}, {'x': 30, 'y': 443, 'size': 2}, {'x': 31, 'y': 456, 'size': 2}, {'x': 2, 'y': 456, 'size': 2}]"
57,"[{'x': 12, 'y': 93, 'size': 2}, {'x': 28, 'y': 95, 'size': 2}, {'x': 34, 'y': 113, 'size': 2}, {'x': 19, 'y': 119, 'size': 2}, {'x': 7, 'y': 127, 'size': 2}, {'x': 15, 'y': 130, 'size': 2}, {'x': 36, 'y': 131, 'size': 2}, {'x': 38, 'y': 145, 'size': 2}, {'x': 5, 'y': 186, 'size': 2}, {'x': 30, 'y': 187, 'size': 2}, {'x': 22, 'y': 190, 'size': 2}, {'x': 19, 'y': 208, 'size': 2}, {'x': 33, 'y': 210, 'size': 2}, {'x': 5, 'y': 231, 'size': 2}, {'x': 6, 'y': 232, 'size': 2}, {'x': 25, 'y': 288, 'size': 2}, {'x': 35, 'y': 299, 'size': 2}, {'x': 14, 'y': 301, 'size': 2}, {'x': 17, 'y': 328, 'size': 2}, {'x': 22, 'y': 333, 'size': 2}, {'x': 32, 'y': 344, 'size': 2}, {'x': 24, 'y': 354, 'size': 2}, {'x': 33, 'y': 395, 'size': 2}, {'x': 21, 'y': 402, 'size': 2}, {'x': 14, 'y': 418, 'size': 2}, {'x': 32, 'y': 424, 'size': 2}, {'x': 20, 'y': 431, 'size': 2}, {'x': 12, 'y': 436, 'size': 2}, {'x': 35, 'y': 449, 'size': 2}, {'x': 3, 'y': 465, 'size': 2}]"
58,"[{'x': 7, 'y': 89, 'size': 2}, {'x': 24, 'y': 98, 'size': 2}, {'x': 10, 'y': 119, 'size': 2}, {'x': 2, 'y': 125, 'size': 2}, {'x': 27, 'y': 130, 'size': 2}, {'x': 20, 'y': 134, 'size': 2}, {'x': 20, 'y': 137, 'size': 2}, {'x': 33, 'y': 139, 'size': 2}, {'x': 20, 'y': 174, 'size': 2}, {'x': 5, 'y': 188, 'size': 2}, {'x': 6, 'y': 197, 'size': 2}, {'x': 29, 'y': 214, 'size': 2}, {'x': 39, 'y': 223, 'size': 2}, {'x': 36, 'y': 237, 'size': 2}, {'x': 6, 'y': 238, 'size': 2}, {'x': 13, 'y': 295, 'size': 2}, {'x': 19, 'y': 309, 'size': 2}, {'x': 3, 'y': 310, 'size': 2}, {'x': 7, 'y': 320, 'size': 2}, {'x': 25, 'y': 325, 'size': 2}, {'x': 5, 'y': 330, 'size': 2}, {'x': 31, 'y': 341, 'size': 2}, {'x': 31, 'y': 379, 'size': 2}, {'x': 35, 'y': 381, 'size': 2}, {'x': 3, 'y': 391, 'size': 2}, {'x': 39, 'y': 411, 'size': 2}, {'x': 32, 'y': 428, 'size': 2}, {'x': 18, 'y': 446, 'size': 2}, {'x': 19, 'y': 460, 'size': 2}, {'x': 32, 'y': 462, 'size': 2}]"
59,"[{'x': 9, 'y': 78, 'size': 2}, {'x': 11, 'y': 136, 'size': 2}, {'x': 4, 'y': 139, 'size': 2}, {'x': 33, 'y': 142, 'size': 2}, {'x': 38, 'y': 143, 'size': 2}, {'x': 14, 'y': 154, 'size': 2}, {'x': 19, 'y': 166, 'size': 2}, {'x': 20, 'y': 170, 'size': 2}, {'x': 26, 'y': 187, 'size': 2}, {'x': 30, 'y': 187, 'size': 2}, {'x': 6, 'y': 196, 'size': 2}, {'x': 20, 'y': 212, 'size': 2}, {'x': 4, 'y': 218, 'size': 2}, {'x': 33, 'y': 248, 'size': 2}, {'x': 29, 'y': 248, 'size': 2}, {'x': 30, 'y': 288, 'size': 2}, {'x': 17, 'y': 290, 'size': 2}, {'x': 22, 'y': 295, 'size': 2}, {'x': 18, 'y': 298, 'size': 2}, {'x': 6, 'y': 300, 'size': 2}, {'x': 36, 'y': 307, 'size': 2}, {'x': 24, 'y': 312, 'size': 2}, {'x': 14, 'y': 339, 'size': 2}, {'x': 22, 'y': 339, 'size': 2}, {'x': 6, 'y': 345, 'size': 2}, {'x': 24, 'y': 392, 'size': 2}, {'x': 2, 'y': 424, 'size': 2}, {'x': 30, 'y': 441, 'size': 2}, {'x': 34, 'y': 443, 'size': 2}, {'x': 26, 'y': 453, 'size': 2}]"
60,"[{'x': 13, 'y': 72, 'size': 2}, {'x': 35, 'y': 76, 'size': 2}, {'x': 10, 'y': 88, 'size': 2}, {'x': 3, 'y': 96, 'size': 2}, {'x': 22, 'y': 110, 'size': 2}, {'x': 21, 'y': 143, 'size': 2}, {'x': 38, 'y': 150, 'size': 2}, {'x': 35, 'y': 161, 'size': 2}, {'x': 3, 'y': 172, 'size': 2}, {'x': 12, 'y': 178, 'size': 2}, {'x': 37, 'y': 181, 'size': 2}, {'x': 35, 'y': 191, 'size': 2}, {'x': 35, 'y': 193, 'size': 2}, {'x': 21, 'y': 221, 'size': 2}, {'x': 10, 'y': 234, 'size': 2}, {'x': 38, 'y': 288, 'size': 2}, {'x': 38, 'y': 290, 'size': 2}, {'x': 16, 'y': 316, 'size': 2}, {'x': 33, 'y': 320, 'size': 2}, {'x': 21, 'y': 325, 'size': 2}, {'x': 39, 'y': 339, 'size': 2}, {'x': 24, 'y': 349, 'size': 2}, {'x': 7, 'y': 350, 'size': 2}, {'x': 13, 'y': 366, 'size': 2}, {'x': 32, 'y': 383, 'size': 2}, {'x': 22, 'y': 410, 'size': 2}, {'x': 22, 'y': 412, 'size': 2}, {'x': 3, 'y': 427, 'size': 2}, {'x': 29, 'y': 434, 'size': 2}, {'x': 24, 'y': 463, 'size': 2}]"
61,"[{'x': 9, 'y': 77, 'size': 2}, {'x': 14, 'y': 84, 'size': 2}, {'x': 30, 'y': 106, 'size': 2}, {'x': 11, 'y': 128, 'size': 2}, {'x': 2, 'y': 129, 'size': 2}, {'x': 28, 'y': 131, 'size': 2}, {'x': 18, 'y': 148, 'size': 2}, {'x': 14, 'y': 152, 'size': 2}, {'x': 18, 'y': 156, 'size': 2}, {'x': 20, 'y': 169, 'size': 2}, {'x': 28, 'y': 170, 'size': 2}, {'x': 8, 'y': 180, 'size': 2}, {'x': 34, 'y': 185, 'size': 2}, {'x': 7, 'y': 207, 'size': 2}, {'x': 24, 'y': 212, 'size': 2}, {'x': 21, 'y': 288, 'size': 2}, {'x': 19, 'y': 309, 'size': 2}, {'x': 12, 'y': 325, 'size': 2}, {'x': 17, 'y': 327, 'size': 2}, {'x': 22, 'y': 336, 'size': 2}, {'x': 18, 'y': 339, 'size': 2}, {'x': 10, 'y': 343, 'size': 2}, {'x': 38, 'y': 366, 'size': 2}, {'x': 23, 'y': 378, 'size': 2}, {'x': 29, 'y': 397, 'size': 2}, {'x': 12, 'y': 398, 'size': 2}, {'x': 38, 'y': 399, 'size': 2}, {'x': 39, 'y': 413, 'size': 2}, {'x': 18, 'y': 415, 'size': 2}, {'x': 31, 'y': 455, 'size': 2}]"
62,"[{'x': 9, 'y': 77, 'size': 2}, {'x': 32, 'y': 86, 'size': 2}, {'x': 6, 'y': 119, 'size': 2}, {'x': 19, 'y': 124, 'size': 2}, {'x': 3, 'y': 132, 'size': 2}, {'x': 26, 'y': 146, 'size': 2}, {'x': 7, 'y': 169, 'size': 2}, {'x': 20, 'y': 169, 'size': 2}, {'x': 30, 'y': 187, 'size': 2}, {'x': 11, 'y': 204, 'size': 2}, {'x': 21, 'y': 222, 'size': 2}, {'x': 21, 'y': 226, 'size': 2}, {'x': 19, 'y': 238, 'size': 2}, {'x': 20, 'y': 239, 'size': 2}, {'x': 15, 'y': 245, 'size': 2}, {'x': 26, 'y': 296, 'size': 2}, {'x': 5, 'y': 298, 'size': 2}, {'x': 29, 'y': 316, 'size': 2}, {'x': 26, 'y': 328, 'size': 2}, {'x': 25, 'y': 330, 'size': 2}, {'x': 22, 'y': 342, 'size': 2}, {'x': 37, 'y': 354, 'size': 2}, {'x': 8, 'y': 364, 'size': 2}, {'x': 5, 'y': 374, 'size': 2}, {'x': 19, 'y': 382, 'size': 2}, {'x': 29, 'y': 398, 'size': 2}, {'x': 2, 'y': 417, 'size': 2}, {'x': 25, 'y': 438, 'size': 2}, {'x': 13, 'y': 441, 'size': 2}, {'x': 27, 'y': 453, 'size': 2}]"
